sentences,ner_tags
"We present a new HMM tagger that exploits context on both sides of a word to be tagged , and evaluate it in both the unsupervised and supervised case .","['O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
"Along the way , we present the first comprehensive comparison of unsupervised methods for part-of-speech tagging , noting that published results to date have not been comparable across corpora or lexicons .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Observing that the quality of the lexicon greatly impacts the accuracy that can be achieved by the algorithms , we present a method of HMM training that improves accuracy when training of lexical probabilities is unstable .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O']"
"Finally , we show how this new tagger achieves state-of-the-art results in a supervised , non-training intensive framework .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
We propose a family of non-uniform sampling strategies to provably speed up a class of stochastic optimization algorithms with linear convergence including Stochastic Variance Reduced Gradient -LRB- SVRG -RRB- and Stochastic Dual Coordinate Ascent -LRB- SDCA -RRB- .,"['O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
"For a large family of penalized empirical risk minimization problems , our methods exploit data dependent local smoothness of the loss functions near the optimum , while maintaining convergence guarantees .","['O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Our bounds are the first to quantify the advantage gained from local smoothness which are significant for some problems significantly better .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Empirically , we provide thorough numerical results to back up our theory .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O']"
"Additionally we present algorithms exploiting local smoothness in more aggressive ways , which perform even better in practice .","['O', 'O', 'O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Statistical language modeling remains a challenging task , in particular for morphologically rich languages .","['B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O']"
"Recently , new approaches based on factored language models have been developed to address this problem .","['O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"These models provide principled ways of including additional conditioning variables other than the preceding words , such as morphological or syntactic features .","['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"However , the number of possible choices for model parameters creates a large space of models that can not be searched exhaustively .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"This paper presents an entirely data-driven model selection procedure based on genetic search , which is shown to outperform both knowledge-based and random selection procedures on two different language modeling tasks -LRB- Arabic and Turkish -RRB- .","['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'B-Material', 'O', 'B-Material', 'O', 'O']"
We address appropriate user modeling in order to generate cooperative responses to each user in spoken dialogue systems .,"['O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O']"
"Unlike previous studies that focus on user 's knowledge or typical kinds of users , the user model we propose is more comprehensive .","['O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O']"
"Specifically , we set up three dimensions of user models : skill level to the system , knowledge level on the target domain and the degree of hastiness .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Moreover , the models are automatically derived by decision tree learning using real dialogue data collected by the system .","['O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'B-Generic', 'O']"
We obtained reasonable classification accuracy for all dimensions .,"['O', 'O', 'O', 'B-Metric', 'E-Metric', 'O', 'O', 'O', 'O']"
Dialogue strategies based on the user modeling are implemented in Kyoto city bus information system that has been developed at our laboratory .,"['B-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Experimental evaluation shows that the cooperative responses adaptive to individual users serve as good guidance for novice users without increasing the dialogue duration for skilled users .,"['O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O']"
This paper proposes a novel method of building polarity-tagged corpus from HTML documents .,"['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'B-Material', 'E-Material', 'O']"
The characteristics of this method is that it is fully automatic and can be applied to arbitrary HTML documents .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O']"
The idea behind our method is to utilize certain layout structures and linguistic pattern .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"By using them , we can automatically extract such sentences that express opinion .","['O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In our experiment , the method could construct a corpus consisting of 126,610 sentences .","['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Previous work has used monolingual parallel corpora to extract and generate paraphrases .,"['O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O']"
"We show that this task can be done using bilingual parallel corpora , a much more commonly available resource .","['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Using alignment techniques from phrase-based statistical machine translation , we show how paraphrases in one language can be identified using a phrase in another language as a pivot .","['O', 'B-Method', 'E-Method', 'O', 'B-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We define a paraphrase probability that allows paraphrases extracted from a bilingual parallel corpus to be ranked using translation probabilities , and show how it can be refined to take contextual information into account .","['O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O']"
"We evaluate our paraphrase extraction and ranking methods using a set of manual word alignments , and contrast the quality with paraphrases extracted from automatic alignments .","['O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-Metric', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"This paper proposes an automatic , essentially domain-independent means of evaluating Spoken Language Systems -LRB- SLS -RRB- which combines software we have developed for that purpose -LRB- the '' Comparator '' -RRB- and a set of specifications for answer expressions -LRB- the '' Common Answer Specification '' , or CAS -RRB- .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'O', 'O']"
"The Comparator checks whether the answer provided by a SLS accords with a canonical answer , returning either true or false .","['O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The Common Answer Specification determines the syntax of answer expressions , the minimal content that must be included in them , the data to be included in and excluded from test corpora , and the procedures used by the Comparator .","['O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O']"
"Though some details of the CAS are particular to individual domains , the Comparator software is domain-independent , as is the CAS approach .","['O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"This paper describes an unsupervised learning method for associative relationships between verb phrases , which is important in developing reliable Q&A systems .","['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O']"
Consider the situation that a user gives a query `` How much petrol was imported to Japan from Saudi Arabia ? '',"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"to a Q&A system , but the text given to the system includes only the description `` X tonnes of petrol was conveyed to Japan from Saudi Arabia '' .","['O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We think that the description is a good clue to find the answer for our query , `` X tonnes '' .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
But there is no large-scale database that provides the associative relationship between `` imported '' and `` conveyed '' .,"['O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Our aim is to develop an unsupervised learning method that can obtain such an associative relationship , which we call scenario consistency .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"The method we are currently working on uses an expectation-maximization -LRB- EM -RRB- based word-clustering algorithm , and we have evaluated the effectiveness of this method using Japanese verb phrases .","['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Material', 'I-Material', 'E-Material', 'O']"
We describe the use of text data scraped from the web to augment language models for Automatic Speech Recognition and Keyword Search for Low Resource Languages .,"['O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'B-Material', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'B-Task', 'E-Task', 'O', 'B-Material', 'I-Material', 'E-Material', 'O']"
"We scrape text from multiple genres including blogs , online news , translated TED talks , and subtitles .","['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Material', 'O', 'B-Material', 'E-Material', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'B-Material', 'O']"
"Using linearly interpolated language models , we find that blogs and movie subtitles are more relevant for language modeling of conversational telephone speech and obtain large reductions in out-of-vocabulary keywords .","['O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Material', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"Furthermore , we show that the web data can improve Term Error Rate Performance by 3.8 % absolute and Maximum Term-Weighted Value in Keyword Search by 0.0076-0 .1059 absolute points .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'B-Metric', 'I-Metric', 'I-Metric', 'E-Metric', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'I-Metric', 'E-Metric', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O']"
Much of the gain comes from the reduction of out-of-vocabulary items .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"Pipelined Natural Language Generation -LRB- NLG -RRB- systems have grown increasingly complex as architectural modules were added to support language functionalities such as referring expressions , lexical choice , and revision .","['B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O']"
This has given rise to discussions about the relative placement of these new modules in the overall architecture .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Generic', 'E-Generic', 'O']"
"Recent work on another aspect of multi-paragraph text , discourse markers , indicates it is time to consider where a discourse marker insertion algorithm fits in .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O']"
"We present examples which suggest that in a pipelined NLG architecture , the best approach is to strongly tie it to a revision component .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"Finally , we evaluate the approach in a working multi-page system .","['O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O']"
In this paper a system which understands and conceptualizes scenes descriptions in natural language is presented .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O']"
"Specifically , the following components of the system are described : the syntactic analyzer , based on a Procedural Systemic Grammar , the semantic analyzer relying on the Conceptual Dependency Theory , and the dictionary .","['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O']"
This article considers approaches which rerank the output of an existing probabilistic parser .,"['O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"The base parser produces a set of candidate parses for each input sentence , with associated probabilities that define an initial ranking of these parses .","['O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-Generic', 'O']"
"A second model then attempts to improve upon this initial ranking , using additional features of the tree as evidence .","['O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O']"
"The strength of our approach is that it allows a tree to be represented as an arbitrary set of features , without concerns about how these features interact or overlap and without the need to define a derivation or a generative model which takes these features into account .","['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O']"
"We introduce a new method for the reranking task , based on the boosting approach to ranking problems described in Freund et al. -LRB- 1998 -RRB- .","['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
We apply the boosting method to parsing the Wall Street Journal treebank .,"['O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Task', 'O', 'B-Material', 'I-Material', 'I-Material', 'E-Material', 'O']"
"The method combined the log-likelihood under a baseline model -LRB- that of Collins -LSB- 1999 -RSB- -RRB- with evidence from an additional 500,000 features over parse trees that were not included in the original model .","['O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O']"
"The new model achieved 89.75 % F-measure , a 13 % relative decrease in F-measure error over the baseline model 's score of 88.2 % .","['O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'O', 'O', 'O', 'O', 'O']"
The article also introduces a new algorithm for the boosting approach which takes advantage of the sparsity of the feature space in the parsing data .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Material', 'E-Material', 'O']"
Experiments show significant efficiency gains for the new algorithm over the obvious implementation of the boosting approach .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O']"
We argue that the method is an appealing alternative - in terms of both simplicity and efficiency - to work on feature selection methods within log-linear -LRB- maximum-entropy -RRB- models .,"['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
"Although the experiments in this article are on natural language parsing -LRB- NLP -RRB- , the approach should be applicable to many other NLP problems which are naturally framed as ranking tasks , for example , speech recognition , machine translation , or natural language generation .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'B-Task', 'E-Task', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O']"
A model is presented to characterize the class of languages obtained by adding reduplication to context-free languages .,"['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-Material', 'E-Material', 'O']"
The model is a pushdown automaton augmented with the ability to check reduplication by using the stack in a new way .,"['O', 'B-Method', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O']"
The class of languages generated is shown to lie strictly between the context-free languages and the indexed languages .,"['O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'B-Material', 'E-Material', 'O']"
"The model appears capable of accommodating the sort of reduplications that have been observed to occur in natural languages , but it excludes many of the unnatural constructions that other formal models have permitted .","['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O']"
We present an image set classification algorithm based on unsupervised clustering of labeled training and unla-beled test data where labels are only used in the stopping criterion .,"['O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
The probability distribution of each class over the set of clusters is used to define a true set based similarity measure .,"['O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'I-Metric', 'I-Metric', 'E-Metric', 'O']"
"To this end , we propose an iterative sparse spectral clustering algorithm .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
"In each iteration , a proximity matrix is efficiently recomputed to better represent the local subspace structure .","['O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Initial clusters capture the global data structure and finer clusters at the later stages capture the subtle class differences not visible at the global scale .,"['B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Image sets are compactly represented with multiple Grass-mannian manifolds which are subsequently embedded in Euclidean space with the proposed spectral clustering algorithm .,"['B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
We also propose an efficient eigenvector solver which not only reduces the computational cost of spectral clustering by many folds but also improves the clustering quality and final classification results .,"['O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'E-Metric', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'E-Metric', 'O', 'O', 'B-Metric', 'E-Metric', 'O']"
